id_usuario,edad_usuario,genero_usuario,fecha_origen_recorrido,id_estacion_origen,nombre_estacion_origen,direccion_estacion_origen,capacidad_estacion_origen,lat_estacion_origen,long_estacion_origen,duracion_recorrido,fecha_destino_recorrido,id_estacion_destino,nombre_estacion_destino,direccion_estacion_destino,capacidad_estacion_destino,lat_estacion_destino,long_estacion_destino,servicio
22986,,,2019-04-29 14:10:28,54.0,Acuña de Figueroa,"Lavalle y Acuña De Figueroa, Francisco",20.0,-34.598118299999996,-58.42198440000001,0 days 00:12:46.000000000,2019-04-29 14:23:14,197.0,Quintino Bocayuva,Quintino Bocayuva y Don Bosco,20.0,-34.613448999999996,-58.423396999999994,nuevo
65384,,,2019-06-23 02:47:00,426.0,PLAZA ALBERTI,Arcos y Roosevelt Franklin D.,20.0,-34.555582,-58.457962,0 days 00:20:03.000000000,2019-06-23 03:07:03,268.0,GARCIA DEL RIO,Garcia Del Rio y Pinto,28.0,-34.5500734,-58.476643,nuevo
8227,,,2019-06-12 18:37:16,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,0 days 00:13:22.000000000,2019-06-12 18:50:38,194.0,PERÓN Y ACUÑA DE FIGUEROA,"Peron, Juan Domingo, Tte. General 3997",16.0,-34.6060758,-58.4224635,nuevo
88420,,,2019-05-21 14:11:01,85.0,AGUERO,"Aguero y Mansilla, Lucio Norberto, General",20.0,-34.5948057,-58.4091784,0 days 00:11:20.000000000,2019-05-21 14:22:21,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,nuevo
350062,,,2019-07-24 21:44:34,362.0,Holmberg,Holmberg 2725,16.0,-34.566746,-58.479108,0 days 00:33:46.000000000,2019-07-24 22:18:20,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,nuevo
283094,,,2019-07-07 15:51:03,431.0,PARQUE DE LA MEMORIA,"Obligado Rafael, Av.Costanera 7201",20.0,-34.5430055,-58.4361167,0 days 01:41:58.000000000,2019-07-07 17:33:01,431.0,PARQUE DE LA MEMORIA,"Obligado Rafael, Av.Costanera 7201",20.0,-34.5430055,-58.4361167,nuevo
218643,,,2019-07-08 19:02:38,388.0,Andonaegui,Andonaegui 1902,20.0,-34.580927,-58.48455,0 days 00:08:43.000000000,2019-07-08 19:11:21,244.0,Plaza Alfredo Nobel,Hamburgo 3310,20.0,-34.5874735,-58.4842469,nuevo
338347,,,2019-07-23 14:45:58,314.0,SOR JUANA,Galicia 1630,16.0,-34.61047,-58.4602399,0 days 00:30:45.000000000,2019-07-23 15:16:43,258.0,La Pampa,La Pampa 2250,16.0,-34.56559179999999,-58.455483799999996,nuevo
44543,,,2019-03-29 16:33:03,30.0,Peña,Peña y Azcuenaga,20.0,-34.5908211,-58.3973698,0 days 01:14:55.000000000,2019-03-29 17:47:58,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,nuevo
66330,,,2019-06-19 09:06:43,57.0,BELGRANO,Balcarce 482,16.0,-34.6134468,-58.3706051,0 days 00:10:38.000000000,2019-06-19 09:17:21,114.0,DELLA PAOLERA,"Della Paolera, Carlos M. 297",30.0,-34.5949745,-58.3722554,nuevo
239460,,,2019-06-04 16:25:15,336.0,PLAZA ARENALES,Nueva York y Chivilcoy Av.,28.0,-34.599917299999994,-58.511415899999996,0 days 01:05:10.000000000,2019-06-04 17:30:25,336.0,PLAZA ARENALES,Nueva York y Chivilcoy Av.,28.0,-34.599917299999994,-58.511415899999996,nuevo
2918,,,2019-05-23 06:54:44,222.0,Godoy Cruz y Libertador,Godoy Cruz 3279,20.0,-34.5727715,-58.4206642,0 days 00:21:33.000000000,2019-05-23 07:16:17,2.0,Retiro I,"Ramos Mejia, Jose Maria, Dr. Av. y Del Libertador Av.",20.0,-34.59242329999999,-58.37471510000001,nuevo
19885,,,2019-04-13 19:08:36,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,0 days 00:28:03.000000000,2019-04-13 19:36:39,17.0,Plaza Almagro,Bulnes 441,20.0,-34.606410100000005,-58.418730599999996,nuevo
49658,,,2019-07-01 17:11:49,138.0,Hospital Britanico,Perdriel 153,12.0,-34.6353595,-58.38767239999999,0 days 01:03:02.000000000,2019-07-01 18:14:51,175.0,Constitución,"Garay, Juan De Av. 1050",36.0,-34.6267408,-58.38093489999999,nuevo
15269,,,2019-06-21 14:35:56,352.0,Guemes,Guemes 4718,28.0,-34.5807104,-58.4248291,0 days 00:06:53.000000000,2019-06-21 14:42:49,65.0,Julián Álvarez,Guemes 3822,20.0,-34.5873124,-58.415787300000005,nuevo
160807,,,2019-06-01 13:28:45,165.0,PLAZA MONSEÑOR MIGUEL DE ANDREA,"Anchorena, Tomas Manuel De, Dr. y Cabrera, Jose A.",12.0,-34.597048,-58.407614,0 days 00:18:00.000000000,2019-06-01 13:46:45,166.0,Cementerio de Recoleta,"Lopez, Vicente 2000",20.0,-34.589189700000006,-58.393250699999996,nuevo
11757,,,2019-06-15 16:22:45,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,0 days 00:17:57.000000000,2019-06-15 16:40:42,200.0,AUSTRIA Y FRENCH,Austria 2080,20.0,-34.5883282,-58.4038684,nuevo
359503,,,2019-07-25 00:38:43,268.0,GARCIA DEL RIO,Garcia Del Rio y Pinto,28.0,-34.5500734,-58.476643,0 days 00:33:05.000000000,2019-07-25 01:11:48,364.0,Matienzo Y Arce,"Matienzo, Benjamin, Teniente 1798",24.0,-34.568721999999994,-58.43438100000001,nuevo
149294,,,2019-05-16 18:38:13,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,0 days 00:07:57.000000000,2019-05-16 18:46:10,84.0,Lavalle,Ayacucho 595,20.0,-34.602320299999995,-58.395514399999996,nuevo
394610,,,2019-07-20 13:15:26,205.0,F.J.Santamaria de Oro,Fray Justo Santamaria De Oro y Guatemala,16.0,-34.583273299999995,-58.427956200000004,0 days 01:27:48.000000000,2019-07-20 14:43:14,85.0,AGUERO,"Aguero y Mansilla, Lucio Norberto, General",20.0,-34.5948057,-58.4091784,nuevo
196115,,,2019-06-20 08:45:24,119.0,EMILIO MITRE,"Pacheco De Melo, Jose Andres y Larrea",20.0,-34.588560799999996,-58.397329299999996,0 days 00:09:36.000000000,2019-06-20 08:55:00,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,nuevo
218426,,,2019-06-27 21:38:13,115.0,QUINTANA,"Quintana, Manuel, Pres. Av. 600",16.0,-34.587800099999995,-58.39083620000001,0 days 00:50:18.000000000,2019-06-27 22:28:31,204.0,Hipólito Yrigoyen,"Yrigoyen, Hipolito Av. 4300",24.0,-34.6148209,-58.4278453,nuevo
137775,,,2019-06-15 17:13:22,297.0,QUIRNO,Quirno 781,16.0,-34.640978000000004,-58.466118,0 days 00:40:26.000000000,2019-06-15 17:53:48,305.0,Rojas,Rojas 731,16.0,-34.612684,-58.444869999999995,nuevo
22139,,,2019-07-24 05:05:06,134.0,DON BOSCO,Don Bosco 3490,20.0,-34.611801299999996,-58.4150532,0 days 00:25:39.000000000,2019-07-24 05:30:45,203.0,Usina del Arte,"Caffarena, Agustin R. y Don Pedro De Mendoza Av.",24.0,-34.628510999999996,-58.356004000000006,nuevo
184024,,,2019-05-21 16:00:00,268.0,GARCIA DEL RIO,Garcia Del Rio y Pinto,28.0,-34.5500734,-58.476643,0 days 01:16:01.000000000,2019-05-21 17:16:01,268.0,GARCIA DEL RIO,Garcia Del Rio y Pinto,28.0,-34.5500734,-58.476643,nuevo
220389,,,2019-06-19 18:13:07,115.0,QUINTANA,"Quintana, Manuel, Pres. Av. 600",16.0,-34.587800099999995,-58.39083620000001,0 days 00:30:33.000000000,2019-06-19 18:43:40,289.0,BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. y Vertiz Virrey Av.",24.0,-34.559793400000004,-58.4484316,nuevo
74520,,,2019-04-13 16:32:21,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,0 days 00:24:31.000000000,2019-04-13 16:56:52,27.0,Montevideo,Cordoba Av. y Montevideo,16.0,-34.599068,-58.3900887,nuevo
256658,,,2019-06-21 11:58:55,135.0,MARCELO T. DE ALVEAR,Esmeralda 902,20.0,-34.5972818,-58.3787856,0 days 00:24:02.000000000,2019-06-21 12:22:57,119.0,EMILIO MITRE,"Pacheco De Melo, Jose Andres y Larrea",20.0,-34.588560799999996,-58.397329299999996,nuevo
407172,,,2019-07-23 09:34:48,277.0,PLAZA BOLIVIA,Olleros Av. y Del Libertador Av.,12.0,-34.5634645,-58.43603670000001,0 days 00:15:39.000000000,2019-07-23 09:50:27,242.0,MALBA,San Martin De Tours 3051,20.0,-34.5771741,-58.4032162,nuevo
229841,,,2019-06-29 14:08:48,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 00:26:35.000000000,2019-06-29 14:35:23,86.0,SAAVEDRA,Saavedra 1019,20.0,-34.6212681,-58.401680799999994,nuevo
349253,,,2019-07-31 12:51:30,183.0,VIRREY CEVALLOS,Mexico 1652,20.0,-34.615699400000004,-58.3899728,0 days 00:08:04.000000000,2019-07-31 12:59:34,118.0,MEXICO,Saavedra y Mexico,20.0,-34.6170196,-58.402653099999995,nuevo
213084,,,2019-05-27 12:48:10,289.0,BARRANCAS DE BELGRANO,"Sucre, Antonio Jose De, Mcal. y Vertiz Virrey Av.",24.0,-34.559793400000004,-58.4484316,0 days 00:47:13.000000000,2019-05-27 13:35:23,257.0,Plaza Marcos Sastre,Miller y Monroe,24.0,-34.570828999999996,-58.481232999999996,nuevo
36362,,,2019-05-31 20:03:17,23.0,Suipacha,Suipacha y Viamonte,12.0,-34.600309499999995,-58.3793463,0 days 00:11:54.000000000,2019-05-31 20:15:11,7.0,OBELISCO,"Pellegrini, Carlos 215",16.0,-34.606497999999995,-58.381098,nuevo
123710,,,2019-06-08 18:01:17,82.0,HOSPITAL ITALIANO,Rawson 394,20.0,-34.6078917,-58.4263947,0 days 00:43:53.000000000,2019-06-08 18:45:10,17.0,Plaza Almagro,Bulnes 441,20.0,-34.606410100000005,-58.418730599999996,nuevo
75029,,,2019-04-23 23:23:50,91.0,Pasco,Pasco 708,20.0,-34.6174482,-58.397602,0 days 00:12:08.000000000,2019-04-23 23:35:58,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,nuevo
50206,,,2019-04-07 19:54:54,104.0,Federico Lacroze,Guzman Av. 1100,30.0,-34.587617,-58.455212,0 days 00:34:05.000000000,2019-04-07 20:28:59,96.0,Carlos Gardel,Guardia Vieja 3302,20.0,-34.6027814,-58.4116586,nuevo
96381,,,2019-07-31 01:39:14,54.0,Acuña de Figueroa,"Lavalle y Acuña De Figueroa, Francisco",20.0,-34.598118299999996,-58.42198440000001,0 days 00:09:36.000000000,2019-07-31 01:48:50,182.0,RAVIGNANI Y GUATEMALA,"Ravignani, Emilio, Dr. 2185",20.0,-34.5780479,-58.4352466,nuevo
120969,,,2019-05-07 03:36:23,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,0 days 01:06:39.000000000,2019-05-07 04:43:02,9.0,Parque Las Heras,"Diaz, Cnel. Av. 2300",24.0,-34.585443,-58.407741,nuevo
185531,,,2019-07-03 10:26:36,340.0,Flores,Bogota 2620,12.0,-34.626242,-58.46732900000001,0 days 00:45:13.000000000,2019-07-03 11:11:49,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,nuevo
255681_0,27.0,MASCULINO,2019-01-16 11:15:12,4.0,Plaza Roma,Lavalle y Bouchard,,-34.6017210875929,-58.3689503833679,0 days 00:31:31.000000000,2019-01-16 11:46:43,132.0,Corrientes,Av Corrientes y San Martín,,-34.6031208697631,-58.3736760826555,antiguo
26571,,,2019-04-01 19:37:26,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,0 days 00:24:31.000000000,2019-04-01 20:01:57,56.0,Plaza Palermo Viejo,Costa Rica y Armenia,16.0,-34.588567,-58.425999,nuevo
172670,,,2019-05-20 13:11:53,267.0,PLAZA VELEZ SARSFIELD,Chivilcoy y Avellaneda Av.,12.0,-34.629651200000005,-58.4835484,0 days 00:53:20.000000000,2019-05-20 14:05:13,267.0,PLAZA VELEZ SARSFIELD,Chivilcoy y Avellaneda Av.,12.0,-34.629651200000005,-58.4835484,nuevo
90062,,,2019-04-15 19:04:40,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 00:23:34.000000000,2019-04-15 19:28:14,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,nuevo
145617,,,2019-05-12 12:58:09,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,0 days 00:55:16.000000000,2019-05-12 13:53:25,21.0,Parque Patricios,Iguazu y Uspallata,24.0,-34.63968320000001,-58.4062115,nuevo
124691,,,2019-07-15 12:45:37,40.0,Sarmiento,Sarmiento 481,16.0,-34.604461,-58.373499,0 days 00:23:12.000000000,2019-07-15 13:08:49,48.0,Colonia Express,Dellepiane y Pedro De Mendoza,16.0,-34.623937,-58.362004000000006,nuevo
187726,,,2019-06-26 16:29:15,208.0,RAVIGNANI,"Ravignani, Emilio, Dr. y Costa Rica",20.0,-34.58047020000001,-58.43799250000001,0 days 00:21:09.000000000,2019-06-26 16:50:24,248.0,Plaza Zapiola,Donado 2001,20.0,-34.5738411,-58.4742812,nuevo
9571,,,2019-07-14 18:32:31,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,0 days 00:35:58.000000000,2019-07-14 19:08:29,22.0,Arenales,Cerrito y Arenales,20.0,-34.5938629,-58.3825498,nuevo
28026,,,2019-04-29 20:25:32,25.0,Plaza Guemes,"Salguero, Jeronimo y Mansilla, Lucio Norberto, General",24.0,-34.5894269,-58.416117799999995,0 days 00:11:58.000000000,2019-04-29 20:37:30,30.0,Peña,Peña y Azcuenaga,20.0,-34.5908211,-58.3973698,nuevo
246923,,,2019-06-17 22:28:35,407.0,Parque Avellaneda,Directorio Av. y Fernandez,28.0,-34.6429977,-58.4815713,0 days 01:16:57.000000000,2019-06-17 23:45:32,407.0,Parque Avellaneda,Directorio Av. y Fernandez,28.0,-34.6429977,-58.4815713,nuevo
190971,,,2019-07-12 12:25:15,444.0,Ministerio de Economia,"Balcarce y Yrigoyen, Hipolito Av.",24.0,-34.60890870000001,-58.3711541,0 days 00:19:23.000000000,2019-07-12 12:44:38,,Ministerio De Justicia Y Seguridad,,,,,nuevo
91468_0,51.0,MASCULINO,2019-02-18 08:46:32,33.0,Facultad de Medicina,Uriburu y Marcelo T. de Alvear,,-34.5971266094165,-58.398717085205796,0 days 00:17:13.000000000,2019-02-18 09:03:45,132.0,Corrientes,Av Corrientes y San Martín,,-34.6031208697631,-58.3736760826555,antiguo
632331_0,18.0,MASCULINO,2019-01-25 14:33:22,154.0,Gallo,Gallo y Tucumán,,-34.6002248637866,-58.41210471914761,0 days 00:26:18.000000000,2019-01-25 14:59:40,154.0,Gallo,Gallo y Tucumán,,-34.6002248637866,-58.41210471914761,antiguo
323761,,,2019-07-10 21:42:54,433.0,Plazoleta Colombia,Brandsen 1619,20.0,-34.637491,-58.373638,0 days 00:23:14.000000000,2019-07-10 22:06:08,150.0,VERA PEÑALOZA,"Vera Peñaloza,  Rosario y Cossettini, Olga",30.0,-34.618100299999995,-58.363138899999996,nuevo
193913,,,2019-07-01 17:54:40,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,0 days 00:39:30.000000000,2019-07-01 18:34:10,295.0,Calasanz,San Jose De Calasanz y Valle,20.0,-34.624802,-58.43768299999999,nuevo
100181,,,2019-04-07 13:07:05,73.0,Ruy Díaz de Guzmán,"Garcia, Martin Av. y Ruy Diaz De Guzman",16.0,-34.6306814,-58.3718235,0 days 01:26:53.000000000,2019-04-07 14:33:58,73.0,Ruy Díaz de Guzmán,"Garcia, Martin Av. y Ruy Diaz De Guzman",16.0,-34.6306814,-58.3718235,nuevo
57576,,,2019-06-04 22:18:52,182.0,RAVIGNANI Y GUATEMALA,"Ravignani, Emilio, Dr. 2185",20.0,-34.5780479,-58.4352466,0 days 00:17:18.000000000,2019-06-04 22:36:10,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,nuevo
123149,,,2019-04-23 16:55:49,38.0,Plaza Libertad,Cerrito 990,20.0,-34.59704970000001,-58.38284029999999,0 days 00:33:44.000000000,2019-04-23 17:29:33,28.0,Plaza Boedo,"Calvo, Carlos 3310",20.0,-34.6231273,-58.4127377,nuevo
119634,,,2019-04-07 22:59:40,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,0 days 00:16:04.000000000,2019-04-07 23:15:44,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,nuevo
38563,,,2019-04-28 02:14:44,28.0,Plaza Boedo,"Calvo, Carlos 3310",20.0,-34.6231273,-58.4127377,0 days 00:10:22.000000000,2019-04-28 02:25:06,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,nuevo
299176,,,2019-06-07 20:48:36,141.0,SOLIS Y ALSINA,Solis 225,20.0,-34.6115231,-58.3904968,0 days 00:43:30.000000000,2019-06-07 21:32:06,251.0,Plaza Jose C Paz,"Pepiri y Paz, Jose C.",20.0,-34.644622399999996,-58.409772,nuevo
166323,,,2019-05-22 16:48:04,245.0,Husares,Husares 2201,16.0,-34.5522044,-58.4431506,0 days 00:19:36.000000000,2019-05-22 17:07:40,206.0,Fitz Roy & Gorriti,Fitz Roy y Gorriti,16.0,-34.5849119,-58.4372524,nuevo
104097,,,2019-05-17 05:02:03,163.0,ONCE II,"Mitre, Bartolome y Pueyrredon Av.",30.0,-34.6095663,-58.406430799999995,0 days 00:26:22.000000000,2019-05-17 05:28:25,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,nuevo
401708,,,2019-07-24 14:19:33,428.0,HOSPITAL TORNU,Avalos 1052,20.0,-34.587458000000005,-58.4739506,0 days 00:40:15.000000000,2019-07-24 14:59:48,428.0,HOSPITAL TORNU,Avalos 1052,20.0,-34.587458000000005,-58.4739506,nuevo
165166,,,2019-05-17 17:48:39,184.0,Pedro Echague,"Echague, Pedro 1878",20.0,-34.630612899999996,-58.3913419,0 days 00:03:20.000000000,2019-05-17 17:51:59,184.0,Pedro Echague,"Echague, Pedro 1878",20.0,-34.630612899999996,-58.3913419,nuevo
65796,,,2019-04-12 13:40:31,8.0,Congreso,"Cevallos, Virrey y Yrigoyen, Hipolito Av.",24.0,-34.6094218,-58.3893364,0 days 00:16:41.000000000,2019-04-12 13:57:12,2.0,Retiro I,"Ramos Mejia, Jose Maria, Dr. Av. y Del Libertador Av.",20.0,-34.59242329999999,-58.37471510000001,nuevo
113896,,,2019-07-20 09:47:08,131.0,HOSPITAL DE CLÍNICAS,,16.0,-34.59840429999999,-58.399015799999994,0 days 00:05:49.000000000,2019-07-20 09:52:57,319.0,PASO Y LAVALLE,Paso 486,20.0,-34.6036,-58.4036,nuevo
96830,,,2019-05-12 17:22:34,32.0,Catedral,San Martin 67,16.0,-34.60720739999999,-58.37359839999999,0 days 01:37:08.000000000,2019-05-12 18:59:42,46.0,Chile,Peru 718,18.0,-34.6163012,-58.37437489999999,nuevo
205861,,,2019-05-31 12:50:51,172.0,BRASIL,Brasil y Defensa,16.0,-34.625426000000004,-58.371081999999994,0 days 00:16:44.000000000,2019-05-31 13:07:35,252.0,PLAZA HERRERA,"Herrera y Quinquela Martin, Benito",16.0,-34.64451629999999,-58.3762137,nuevo
122297,,,2019-05-17 09:59:09,126.0,MINISTERIO DE JUSTICIA  Y SEGURIDAD,"Regimiento De Patricios Av. y Araoz De Lamadrid, Gregorio, Gral.",16.0,-34.640267200000004,-58.3692243,0 days 00:46:46.000000000,2019-05-17 10:45:55,84.0,Lavalle,Ayacucho 595,20.0,-34.602320299999995,-58.395514399999996,nuevo
238217,,,2019-07-17 10:21:31,226.0,Virrey Liniers,Salcedo 3408,20.0,-34.633334999999995,-58.41322629999999,0 days 00:28:00.000000000,2019-07-17 10:49:31,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,nuevo
151629,,,2019-07-16 17:07:03,380.0,Cervantes y Trelles,Cervantes 1683,20.0,-34.60603820000001,-58.46481,0 days 00:16:55.000000000,2019-07-16 17:23:58,330.0,Paternal,12 De Octubre 1718,16.0,-34.6008,-58.47,nuevo
18580,,,2019-03-03 11:01:39,31.0,Padilla,"Padilla y Alvarez, Julian",20.0,-34.6032081,-58.43964570000001,0 days 00:34:04.000000000,2019-03-03 11:35:43,44.0,Ecoparque,Del Libertador Av. 3260,20.0,-34.5755148,-58.413882900000004,nuevo
280943,,,2019-06-14 15:22:51,343.0,Parque Chacabuco II,Asamblea Av. y Faraday,20.0,-34.635727200000005,-58.4411639,0 days 00:46:44.000000000,2019-06-14 16:09:35,381.0,Plaza Nuestra Señora de la Asuncion,Gavilan 1300,16.0,-34.6153,-58.4665179,nuevo
58420,,,2019-06-27 10:26:41,71.0,CERRITO,"Saenz Peña, Roque, Pres. Diagonal Norte Av. y Cerrito",30.0,-34.60266729999999,-58.3833559,0 days 00:06:11.000000000,2019-06-27 10:32:52,39.0,CONGRESO II,Rivadavia Av. y Parana,20.0,-34.6092213,-58.38769250000001,nuevo
272201,,,2019-06-18 14:24:16,120.0,HOSPITAL RAMOS MEJIA,Agrelo 3084,20.0,-34.617509000000005,-58.409287600000006,0 days 00:50:01.000000000,2019-06-18 15:14:17,363.0,Plaza Tupac Amaru,Primera Junta 3101,28.0,-34.642052,-58.46205,nuevo
71050,,,2019-07-06 10:21:57,174.0,MINISTERIO DE EDUCACION,"Alvear, Marcelo T. De y Rodriguez Peña",16.0,-34.597225,-58.391768000000006,0 days 00:15:23.000000000,2019-07-06 10:37:20,95.0,ESMERALDA,Esmeralda 516,16.0,-34.60211210000001,-58.37816779999999,nuevo
323657,,,2019-06-19 18:11:32,274.0,Ciudad De La Paz,Ciudad De La Paz 2816,24.0,-34.5563511,-58.4630428,0 days 00:07:47.000000000,2019-06-19 18:19:19,278.0,MONROE,Superi 2519,16.0,-34.564083000000004,-58.469789,nuevo
111806,,,2019-07-20 22:59:09,254.0,PRIMERA JUNTA,Rivadavia Av. y Barco Centenera Del,16.0,-34.6206836,-58.4415718,0 days 00:45:43.000000000,2019-07-20 23:44:52,24.0,ALSINA,"Alsina, Adolfo E Irigoyen, Bernardo De",18.0,-34.610583,-58.380894299999994,nuevo
144584,,,2019-05-07 18:22:25,182.0,RAVIGNANI Y GUATEMALA,"Ravignani, Emilio, Dr. 2185",20.0,-34.5780479,-58.4352466,0 days 00:29:23.000000000,2019-05-07 18:51:48,82.0,HOSPITAL ITALIANO,Rawson 394,20.0,-34.6078917,-58.4263947,nuevo
3903,,,2019-05-29 14:39:24,13.0,ONCE,Pueyrredon Av. y Rivadavia Av.,30.0,-34.61009,-58.406000000000006,0 days 00:46:41.000000000,2019-05-29 15:26:05,179.0,LA BOCA,Don Pedro De Mendoza Av. 1819,20.0,-34.638989,-58.3605313,nuevo
34121,,,2019-06-25 08:28:43,189.0,POSADAS,Posadas 1350,20.0,-34.588688899999994,-58.3852113,0 days 00:05:49.000000000,2019-06-25 08:34:32,130.0,RETIRO II,,40.0,-34.592105600000004,-58.3745419,nuevo
34420,,,2019-07-15 01:24:52,320.0,Carranza Y Gorriti,"Carranza, Angel Justiniano 1501",20.0,-34.584058,-58.440073,0 days 00:19:55.000000000,2019-07-15 01:44:47,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,nuevo
209219,,,2019-06-12 17:13:30,286.0,BONIFACIO Y CARABOBO,"Bonifacio, Jose 1913",16.0,-34.6304712,-58.455111200000005,0 days 00:08:01.000000000,2019-06-12 17:21:31,298.0,Plazoleta 11 de Noviembre,Varela 401,16.0,-34.634443,-58.463437,nuevo
25180,,,2019-03-22 16:55:07,69.0,Ecuador,Ecuador 1226,16.0,-34.5961006,-58.4046092,0 days 00:13:58.000000000,2019-03-22 17:09:05,30.0,Peña,Peña y Azcuenaga,20.0,-34.5908211,-58.3973698,nuevo
378939,,,2019-07-16 15:40:50,415.0,Gavilan Y Vallese,Gavilan 786,20.0,-34.6203961,-58.46371460000001,0 days 00:11:02.000000000,2019-07-16 15:51:52,354.0,Sanatorio Mendez,Hidalgo 512,20.0,-34.613457000000004,-58.4401581,nuevo
122550,,,2019-07-21 03:07:07,436.0,Plaza Colegiales,,28.0,-34.5782972,-58.4450299,0 days 00:20:06.000000000,2019-07-21 03:27:13,207.0,Armenia,Armenia 2315,20.0,-34.5852485,-58.420906,nuevo
28794,,,2019-03-10 15:17:54,99.0,Malabia,Malabia 780,20.0,-34.596096100000004,-58.435407999999995,0 days 01:42:32.000000000,2019-03-10 17:00:26,44.0,Ecoparque,Del Libertador Av. 3260,20.0,-34.5755148,-58.413882900000004,nuevo
66126,,,2019-07-23 07:05:09,86.0,SAAVEDRA,Saavedra 1019,20.0,-34.6212681,-58.401680799999994,0 days 00:18:45.000000000,2019-07-23 07:23:54,40.0,Sarmiento,Sarmiento 481,16.0,-34.604461,-58.373499,nuevo
18645,,,2019-07-19 15:04:47,43.0,CENTRO DE EXPOSICIONES,"Figueroa Alcorta, Pres. Av. 2133",28.0,-34.583918,-58.3900194,0 days 00:07:33.000000000,2019-07-19 15:12:20,78.0,SUIPACHA Y ARROYO,Suipacha 1420,20.0,-34.5910737,-58.3799953,nuevo
349140,,,2019-07-06 16:39:59,29.0,Parque Centenario,Patricias Argentinas Av. y Estivao,30.0,-34.6079414,-58.4335573,0 days 01:21:06.000000000,2019-07-06 18:01:05,202.0,FACULTAD DE DERECHO,"Figueroa Alcorta, Pres. Av. 2120",30.0,-34.583811,-58.390967,nuevo
320004,,,2019-06-12 22:55:52,204.0,Hipólito Yrigoyen,"Yrigoyen, Hipolito Av. 4300",24.0,-34.6148209,-58.4278453,0 days 00:15:13.000000000,2019-06-12 23:11:05,144.0,PUEYRREDÓN,Boulogne Sur Mer 684,20.0,-34.6018744,-58.4060944,nuevo
197457,,,2019-05-28 16:24:51,236.0,Plaza Rafael Hernandez,Vuelta De Obligado 2004,16.0,-34.5623422,-58.455048399999995,0 days 00:43:56.000000000,2019-05-28 17:08:47,102.0,ROSETI,Roseti 50,12.0,-34.5864287,-58.445819900000004,nuevo
105157,,,2019-07-29 15:20:46,134.0,DON BOSCO,Don Bosco 3490,20.0,-34.611801299999996,-58.4150532,0 days 00:48:04.000000000,2019-07-29 16:08:50,355.0,Plazoleta Rafael del Riego,O'Higgins 1327,16.0,-34.567504799999995,-58.4465088,nuevo
432608,,,2019-07-31 19:22:22,214.0,Armenia y Gorriti,Armenia 1525,16.0,-34.5905808,-58.428962399999996,0 days 00:25:06.000000000,2019-07-31 19:47:28,318.0,ESPINOSA,Espinosa 1785,20.0,-34.603935,-58.457319999999996,nuevo
163086,,,2019-06-10 13:07:54,177.0,PLANETARIO,Sarmiento Av. 3866,12.0,-34.568015100000004,-58.41208,0 days 00:10:27.000000000,2019-06-10 13:18:21,5.0,Plaza Italia,Sarmiento Av. 2601,42.0,-34.580549700000006,-58.420954200000004,nuevo
